Request,Label
dê 0 de 6 pontos para The Paper Men,rate_book
"Eu quero enviar músicas para as listas de ann do SIR John Winston Ono Lennon, colocá-las em sua lista Infinite Indie Folk.",add_to_playlist
Encontre-me a foto ao vivo em Paris 1975,search_creative_work
Onde posso escutar a trilha sonora de Gibraltar: Britain in the Sun,search_creative_work
Mesa reservada para party cinco pessoas no dia 2 de setembro no Gabão.,book_restaurant
"há uma vai mesa disponível para minhas filhas e eu no The Octagon, Christchurch",book_restaurant
Reserve-me uma mesa um bar que serve comida africana para treze ininterruptas para 1 em Moravian Falls.,book_restaurant
Eu quero reservar um restaurante para quatro em torno de Zapata,book_restaurant
renderizar erik santos na minha de reprodução Metal Xplorer,add_to_playlist
Quero um restaurante perto do airbnb do meu adolescente às 00: 55.,book_restaurant
avaliar esta série intitulada Adolf Hitler: minha parte em sua queda duas programação estrelas,rate_book
compôr um álbum top-fifty 1965 de Ski,play_music
Qual será o tempo no Uzbequistão às 4 da manhã?,get_weather
Avaliar Sandworms of Dune três de 6 estrela,no_intent
Toca algumas músicas de 1999,play_music
Tocar algumas músicas-tema dos anos quarenta,play_music
de tempo para MA na parte da manhã,get_weather
que horas são Mulawin: o telefilme que mostra no mais próximo,search_screening_event
Listar filmes para o cinema mais próximo no brasília do brunch,search_screening_event
Avalie este livro três pontos,rate_book
incorporar álbum steve albini à minha lista de reprodução de rock psicodélico,add_to_playlist
Adicione um álbum de Liza Oumarova à de reprodução do Steampunk.,add_to_playlist
Que telefilmes são no bairro,search_screening_event
Diga-me a do para o meu ponto atual,get_weather
Como vai ser o microclima na st. dia de patrick?,get_weather
"Por colocar favor, adicione procure o álbum Falls Church News-Press.",search_creative_work
Reserve um que serve massas para 5 pessoas.,book_restaurant
Onde posso tempo assistir ao pôster do National Treasures-The Complete Singles,search_creative_work
Adicione a toque música às paisagens sonoras da de reprodução de jogos.,add_to_playlist
Reserve uma festa mesa para 6 em Verona.,book_restaurant
precisa de uma mesa agora em algum lugar nas proximidades Petit Manan National Wildlife Refuge,get_weather
NaN,get_weather
Você pode me dar a expectativa para Osgood,get_weather
"Por favor, adicione Ruud Jolie à minha lista de convidados Guest List Polygon",add_to_playlist
Será mais frio em Elko WI às 07: 51?,get_weather
adicionar qad el horoof a de noite,add_to_playlist
Será tempestuoso em Old Fort Saint Lucia agora?,get_weather
"Eu estou olhando para obter reservas para mim, jillian e louella em um restaurante que está longe do TX.",book_restaurant
Eu quero ouvir o último álbum dos anos 20 de Kyle Riabko,play_music
"Por favor, reserve um restaurante para dez membros perto do centro às 20: 38",book_restaurant
onde posso assistir ao programa de TV? Terroristas: as crianças que eles sentenciaram,search_creative_work
Chris Walla ao Trabajo Relax,add_to_playlist
adicione a música à lista de reprodução do Dub On The Beach,add_to_playlist
Vamos ouvir o melhor de Jeff Loomis.,play_music
Tocar algumas músicas de Roberto Carlos,no_intent
Reserve-me uma para um restaurante puglia em três,book_restaurant
Mostrar um programa de TV da família Torn Apart Apart,search_creative_work
Eu quero uma mesa para quatro em um lugar na Califórnia,book_restaurant
Qual é o horário do fil daqui a 1 segundo,search_screening_event
tempo 1 minuto a partir de calendário agora em Camden Point Zâmbia,get_weather
Qual é o brasília do fil local?,search_screening_event
Eu classificaria os Codebreakers uma classificação de 6 e um valor de 2,rate_book
Eu gostaria de comer um hotel ou nas proximidades Pelahatchie às 12,book_restaurant
Há algum longa-metragem tocando às 5 da manhã no North American Cinemas?,search_screening_event
Coloque esta faixa de The Edge na minha playlist do funk soul disco,add_to_playlist
Jogue os vinte primeiros cantos de Wise.,play_music
reservar um restaurante para nove em 16 sessões a partir de agora,book_restaurant
o artista à de reprodução Baby Makers dos anos 90,add_to_playlist
Add Bashful Brother Oswald to Love Moments,add_to_playlist
Estou procurando emprego em Inversão,search_creative_work
ad esta faixa por Isobel Campbell para o meu Folk para a lista de crianças,add_to_playlist
jogo Vimeo 2009 por Desmond Dekker,play_music
"Give me the weather forecast em Pleasant Dale, Alasca, com início às 19: 52",get_weather
Depois de ter passado uma noite entre os cavalos 0 de 6.,rate_book
tocar música por Ryan Malcolm de Simpatia para o diabo em Pandora,play_music
Listar crônica filmes no bairro.,search_screening_event
dar um de 6 para Encyclopedia Magica chronicle,rate_book
adicionando joan wasser à execução da serve lista de reprodução,add_to_playlist
avalie a série atual de livros 4 de 6,rate_book
saleta no café Nankin fr um,book_restaurant
"Por favor, mostre-me os filmes que tocam na Amco Entertainment.",search_screening_event
Diga-me a do tempo para a França,get_weather
Tempo para a minha localização atual nas proximidades,get_weather
Jogar Pop 2017 Picks,play_music
Como vai estar o tempo em Epleys na Geórgia do Sul e Sandwich do Sul em 11 meses,get_weather
Adicionar tour generación rbd en vivo ao roadrunner rec nova lista de lançamentos.,add_to_playlist
Qual é o horário do filme perto de mim?,search_screening_event
dar 1 de 6 pontos para a saga atual,no_intent
É suposto estar frio no Kuwait?,get_weather
treinar Zvooq,play_music
Tocar músi dos anos sessenta de giovanni battista guadagnini.,play_music
Qual é a do tempo em 2 segundos para a Carolina do Sul?,get_weather
Encontre o calendário de filmes animados no bairro.,search_screening_event
Jogue os vinte melhores de Alexander Braginsky.,play_music
Por fa me comprar diga os percursos dos telefilmes,search_screening_event
condições mais frias na próxima semana em Camp Bird,get_weather
Coloque Ron Wood na de reprodução do Digster Reggae.,add_to_playlist
a melhor trilha sonora de Steven Reineke no Youtube,play_music
"Por favor, toque uma música por Ahmad Jamal",play_music
Tocar música por Helen Ward,play_music
Onde está Shake Your Puff Puff,search_screening_event
Encontre o trabalho que eu pesquisei,search_creative_work
encontrar uma casa de filme mostrando Cage Without a Key,search_screening_event
Você pode me dizer os tempos do para Alamo Drafthouse Cinema,no_intent
Que casa de filme está jogando os filmes animados mais próximos?,search_screening_event
adicionar esta música às playlists de romidica de enid,add_to_playlist
Como será o pouco daqui a cinco semanas em Moneta?,no_intent
Eu preciso saber quando o Sensation em Morgan &# onde 39; s Creek está treinando,search_screening_event
Haverá sol por aqui?,get_weather
Onde comprar Unarchigal,search_creative_work
Quão quente está em Pesotum,get_weather
Encontre uma fotografia chamada Ligue para mim.,search_creative_work
Diga-me os horários dos indie filmes para o Loews Cineplex Entertainment,search_screening_event
Será congelante na Polônia em 5 de julho de 2032?,get_weather
livro para 7 em uma churrascaria na Bulgária,book_restaurant
Qual é a previsão do para Manassa?,get_weather
o tempo estará quente longe do Níger às 15 horas,get_weather
tocar quão música de sátira,play_music
Jogue o topo Maynard James Keenan.,play_music
Eu preciso de reservas em ND na cidade de Briarwood para mim e meus colegas.,book_restaurant
dar 4 estrelas para este merece álbum,rate_book
Diga-me o que os curta-metragens estão tocando no bairro,search_screening_event
Classifique a saga Sangue na Lua a três,rate_book
Dê esta série 3 estrelas,rate_book
adicione faixa Gary Lachman ao jazz para de casais amorosos,add_to_playlist
adicionar a música à minha timeline do We Everywhere,add_to_playlist
Adicionar esta música aos meus hits underground,add_to_playlist
jogo Facedown by Maximum Bob,play_music
isso é classificado como 5 de 6 para um ensaio,rate_book
Procure o filme Garota no Espelho,search_creative_work
"Por favor, me consiga o trabalho Shirley aviatrice.",search_creative_work
Haverá uma nevasca na Carolina do Norte,get_weather
avaliar este livro The Book of Snobs 1 pontos,no_intent
Jogue o recorde de Goldie Hill no Google Music.,play_music
Tocar música de canto de 2016 fora de Pandora.,play_music
qual é a liberação do intervalo para nove AM em Nationalpark Midongy du Sud?,get_weather
Qual é a casa de vaudeville mais próxima tocando O que o mordomo sueco viu,search_screening_event
Milhões de pessoas estão atuando no cinema?,search_screening_event
este livro horrível merece uma pontuação de 0,rate_book
gravar música a partir dos anos quarenta com o Slacker,play_music
Encontrar informações sobre o álbum Flipper City,search_creative_work
Coloque uma faixa de Ricky Martin em minha lista de músicas de sucesso dos anos 70.,add_to_playlist
tocar o álbum Wayning Moments por Rabbit Brown,play_music
"Será chuvoso como em março passado em Hagerman, São Vicente e Granadinas?",get_weather
disponibilizar um lugar para 1 em um restaurante esta noite,no_intent
Eu estou procurando a sa A parte mais difícil,search_creative_work
Dê 5 estrelas para duas mulheres idosas,rate_book
adicionar artista post metal à playlist,add_to_playlist
The Last Hawk recebe um total de 3 de 6 estrelas de mim,rate_book
Posso obter os horários de exibi do Man in Blues?,search_screening_event
Aconselhe-me sobre a transmissão dos curta-metragens que serão às 07: 31: 32 em um local próximo.,search_screening_event
"Por fa, Jag Vill Leva I Europa por porta",play_music
Será mais quente em Minidoka OK na sexta-feira?,get_weather
quais filmes estão por perto,search_screening_event
adiciona o chasler chandler aos meus privilégios de cordão auxiliar,add_to_playlist
Tocar uma música de Helena Iren Michaelsen no Spotify,play_music
Qual será o pouco na Roménia em 4?,get_weather
Haverá cobertura de nuvens em videogame zero AM em Minami Alps Koma Prefectural Natural Park,get_weather
Reserve um popular para dois que é distante de Avalon.,book_restaurant
Tocar música do movimento Gavin Koppell,play_music
Eu gostaria de ouvir a música Impractical Jokers UK,search_creative_work
Eu preciso de uma reserva para 02: 53 no Hotel Arctic em State Road,book_restaurant
Localize o melhor pub de Apache Junction,book_restaurant
a criatividade da saga The Dissociatives,search_creative_work
"Por favor, pro pelo teaser de Lost My Way.",search_creative_work
Qual é a previsão para aqui,get_weather
Encontre um jogo chamado The Guyra Ghost Mystery.,search_creative_work
dispensar uma brasserie irlandesa em AZ,book_restaurant
"Eu gostaria de ouvir To Gain Get Without Without Ya Now, de Ian Curtis.",play_music
jogar o jogo Sugarfoot,search_creative_work
Adicione esta música à minha Rockabilly Mania,add_to_playlist
- me os sete-ups,search_creative_work
olhar para o clipe chamado Chestnut Mare,search_creative_work
Jogue o tema Charlie Hunter fora do último Fm,play_music
NaN,play_music
está em Vigus TN,get_weather
mostre os filmes no ilusionismo mais próximo,search_screening_event
Onde posso ouvir a música The Imposter?,search_creative_work
Tocar algumas músicas dos anos quarenta.,play_music
Eu daria aos Poetas e Romancistas Franceses uma melhor definição de 6 e um valor de três,rate_book
encontrar um álbum chamado Burnout: The Ultimate Drag Race Challenge,search_creative_work
vislumbrar Set the Thames on Fire por dezessete,search_screening_event
Condições de intervalo em East Pasadena,get_weather
Diga-me se será mais úmido no próximo novembro em Granite-steppe terras de Buh,get_weather
quatro olhe pontos para este ensaio,rate_book
Desejamos fazer um espetáculo de televisão chamado Whole Again,search_creative_work
reggae avaliar The Sail and Steam Navy List 5 estrel,rate_book
"Eu preciso do Journal of Pediatric Oncology Nursing, me ajude a encontrar",search_creative_work
Encontre o horário do filme para a Douglas Theatre Company.,search_screening_event
Eu quero cinco assistir de olhos arregalados e ignorante,search_creative_work
Eu quero uma música à lista de reprodução de festa reggae do sol.,add_to_playlist
Eu daria ao subtítulo Lavender and Old Lace uma de três,rate_book
Que teatro está mostrando De Paris com amor e quando?,search_screening_event
Adicionar Tobias Sammet ao meu trazer de volta a listas dos anos 90,add_to_playlist
Eef Barzelay ao meu Coffeehouse Country,add_to_playlist
Posso pegar os percursos dos para seriados no bairro?,search_screening_event
Classifique o livro atual 4 de 6 pontos,rate_book
Reserve uma para 10 ouvir pessoas no bunker hill day em uma praça de alimentação que serve spätzle em Mônaco,no_intent
